especie;individuo;leitura;X901.0384424;X904.9501616;X908.8576731;X912.7609767;X917.9588362;X921.8523217;X925.7415994;X929.6266694;X933.5075316;X937.384186;X941.2566327;X945.1248716;X948.9889027;X952.8487261;X956.7043416;X961.838617;X965.6844144;X969.5260041;X973.363386;X977.1965601;X981.0255265;X984.8502851;X988.6708359;X992.4871789;X996.2993142;X1000.107242;X1005.177933;X1008.976042;X1012.769944;X1016.559638;X1020.345124;X1024.126402;X1027.903473;X1031.676335;X1035.44499;X1039.209437;X1042.969677;X1046.725709;X1051.727205;X1055.473419;X1059.215425;X1062.953223;X1066.686813;X1070.416195;X1074.14137;X1077.862337;X1081.579096;X1085.291647;X1088.999991;X1093.937904;X1097.636429;X1101.330747;X1105.020857;X1108.706759;X1112.388453;X1116.06594;X1119.739218;X1123.408289;X1127.073153;X1130.733808;X1135.608137;X1139.258974;X1142.905604;X1146.548026;X1150.18624;X1153.820246;X1157.450044;X1161.075635;X1164.697018;X1168.314193;X1171.927161;X1175.53592;X1180.341055;X1183.939996;X1187.53473;X1191.125256;X1194.711574;X1198.293684;X1201.871587;X1205.445282;X1209.014769;X1212.580049;X1216.14112;X1220.88267;X1224.433924;X1227.980969;X1231.523807;X1235.062437;X1238.59686;X1242.127074;X1245.653081;X1249.17488;X1252.692471;X1256.205855;X1260.883821;X1264.387386;X1267.886744;X1271.381894;X1274.872836;X1278.35957;X1281.842096;X1285.320415;X1288.794526;X1292.264429;X1295.730125;X1299.191612;X1303.800384;X1307.252053;X1310.699515;X1314.142769;X1317.581815;X1321.016654;X1324.447284;X1327.873707;X1331.295922;X1334.71393;X1338.127729;X1342.672917;X1346.076898;X1349.476672;X1352.872238;X1356.263596;X1359.650746;X1363.033689;X1366.412424;X1369.786951;X1373.15727;X1376.523382;X1381.004985;X1384.361278;X1387.713364;X1391.061242;X1394.404912;X1397.744374;X1401.079628;X1404.410675;X1407.737514;X1411.060145;X1414.378569;X1418.796588;X1422.105193;X1425.409591;X1428.709781;X1432.005763;X1435.297537;X1438.585103;X1441.868462;X1445.147613;X1448.422556;X1451.693291;X1454.959819;X1459.308643;X1462.565353;X1465.817855;X1469.066149;X1472.310235;X1475.550113;X1478.785784;X1482.017246;X1485.244502;X1488.467549;X1491.686388;X1495.971629;X1499.18065;X1502.385464;X1505.58607;X1508.782468;X1511.974658;X1515.162641;X1518.346415;X1521.525982;X1524.701341;X1527.872493;X1532.094149;X1535.255483;X1538.412608;X1541.565526;X1544.714236;X1547.858738;X1550.999033;X1554.135119;X1557.266998;X1560.394669;X1563.518133;X1566.637388;X1570.78985;X1573.899288;X1577.004517;X1580.105539;X1583.202353;X1586.29496;X1589.383358;X1592.467549;X1595.547532;X1598.623308;X1601.694875;X1605.783753;X1608.845502;X1611.903044;X1614.956378;X1618.005504;X1621.050422;X1624.091133;X1627.127635;X1630.15993;X1633.188018;X1636.211897;X1640.237191;X1643.251252;X1646.261106;X1649.266751;X1652.268189;X1655.26542;X1658.258442;X1661.247257;X1664.231864;X1667.212263;X1670.188454;X1673.160438;X1677.116537;X1680.078703;X1683.03666;X1685.99041;X1688.939952;X1691.885287;X1694.826413;X1697.763332;X1700.696043
alb;bhalme3079;aba1;0.33858186;0.33281344;0.33343005;0.3229996;0.33124313;0.332471;0.33804408;0.33081734;0.3234264;0.3173967;0.31329492;0.30694208;0.3048482;0.3021698;0.29950637;0.2947713;0.29396147;0.28999475;0.2893014;0.28751904;0.2858381;0.2832329;0.28151056;0.2797647;0.2790398;0.2782955;0.2775812;0.27566788;0.2753868;0.27357987;0.2736465;0.27250785;0.2714103;0.27039376;0.27009782;0.2690769;0.2676647;0.26698047;0.26710114;0.26593593;0.2650012;0.26532316;0.26442423;0.26352045;0.26359433;0.26314387;0.26199892;0.26175183;0.26119542;0.26089337;0.25982377;0.2603802;0.25978154;0.25994867;0.25969037;0.25878227;0.2590264;0.25858834;0.25929254;0.2597661;0.25965813;0.2601699;0.25984514;0.26058352;0.2607554;0.26078448;0.2612839;0.26122358;0.262509;0.2629133;0.262691;0.26285747;0.263989;0.2640663;0.26436618;0.2643366;0.26466393;0.26449895;0.26487193;0.2643775;0.26445553;0.26398894;0.264281;0.26372534;0.26357678;0.2634728;0.26310495;0.2628952;0.26329997;0.26215708;0.2619968;0.26179934;0.26138538;0.26101917;0.26119938;0.2615782;0.26117358;0.26145864;0.26140264;0.26132175;0.2606962;0.26117316;0.26099396;0.26091963;0.2610182;0.2609954;0.26094538;0.2615352;0.2612731;0.26173094;0.26179564;0.26163688;0.2621121;0.26282597;0.26246676;0.26365498;0.26429355;0.2650263;0.265977;0.26625907;0.26687253;0.26703423;0.26770929;0.2682334;0.26939306;0.2703578;0.27084276;0.27191296;0.27344036;0.2747524;0.27664918;0.2791654;0.28109124;0.28536183;0.28885612;0.29283687;0.29774132;0.30297107;0.30810216;0.31463596;0.31921497;0.32397118;0.32706028;0.33069947;0.33331856;0.33539099;0.33758548;0.33859247;0.33933723;0.34015757;0.3406551;0.34156063;0.34187886;0.34258583;0.34252512;0.34186807;0.34149444;0.34116927;0.34026968;0.34015253;0.33881086;0.33812395;0.33691043;0.33605376;0.33473074;0.33343488;0.3330503;0.33207685;0.33096132;0.33016145;0.32916033;0.32843074;0.32763132;0.3270684;0.32589906;0.3258399;0.32491472;0.32474342;0.3251145;0.32410488;0.32364497;0.32317165;0.32325488;0.32235062;0.32229596;0.3218632;0.32179633;0.32104778;0.31993738;0.31997773;0.31928995;0.31930208;0.31867987;0.31797007;0.31696546;0.3158483;0.3152834;0.3146737;0.3136844;0.31284618;0.3129593;0.31202012;0.3113655;0.31015122;0.3108733;0.3087856;0.30886567;0.3084582;0.30872002;0.30660963;0.30617267;0.30620244;0.3033613;0.30062813;0.29333234;0.2845436;0.27430922;0.25716963;0.23840246;0.21154763;0.19404043;0.18197858;0.17392346;0.17169361;0.17614795;0.1768545;0.1754007;0.19519857
alb;bhalme3079;aba2;0.28505218;0.27694264;0.27366158;0.2744205;0.2818622;0.28256628;0.28865913;0.28142497;0.27959147;0.2722126;0.26723805;0.26421225;0.260075;0.25796083;0.25574094;0.25315008;0.25075352;0.24878538;0.24703652;0.24557331;0.24424498;0.24257407;0.24214536;0.24123223;0.239815;0.23805684;0.2379858;0.23776136;0.23653492;0.23565911;0.23514447;0.23467758;0.23397397;0.23365992;0.23233005;0.23210892;0.23143853;0.23117517;0.23067337;0.22967966;0.22948597;0.22928771;0.22933449;0.22872742;0.22869498;0.22839296;0.22786811;0.22729461;0.22728775;0.22697937;0.22670206;0.22620581;0.22640713;0.22620484;0.22662401;0.22689597;0.2267834;0.22686993;0.22612065;0.22657664;0.2271604;0.22762103;0.22778344;0.22859643;0.2281856;0.22872561;0.22972883;0.2300231;0.23088077;0.2313618;0.23114382;0.23155813;0.23321497;0.2334477;0.23301016;0.23379269;0.2338748;0.23349193;0.23379153;0.23399928;0.2337655;0.23397164;0.23345234;0.2331319;0.23342545;0.23260225;0.23268381;0.23240241;0.23264241;0.23199782;0.23201816;0.23160133;0.23148267;0.2311734;0.23174526;0.23118253;0.2311792;0.23098275;0.23147622;0.23177987;0.23128839;0.23148207;0.23107037;0.23115447;0.23083596;0.23131026;0.23090024;0.23187286;0.23159091;0.23144178;0.23204882;0.23246379;0.23266365;0.23302199;0.2331342;0.2337726;0.23418622;0.23529778;0.23530996;0.23594272;0.23695005;0.23729837;0.237458;0.23808931;0.23885272;0.2400174;0.24122381;0.24140559;0.24234264;0.243676;0.2450215;0.24704438;0.24912545;0.25187373;0.255008;0.25810054;0.26188543;0.26641667;0.27062866;0.27640912;0.2813146;0.28555784;0.28869605;0.2923196;0.29524016;0.29764783;0.29978156;0.30165198;0.30283907;0.30407363;0.3044176;0.30542284;0.30620685;0.3064164;0.3063628;0.30661932;0.30627963;0.30634406;0.30616936;0.3059586;0.3052529;0.304746;0.30370396;0.3034369;0.30260196;0.30127946;0.3007369;0.30019003;0.29897135;0.2984225;0.29758146;0.2967645;0.2960012;0.29560393;0.29496765;0.29402488;0.29389647;0.29420865;0.29397434;0.2928214;0.29283997;0.29240593;0.29287103;0.2922491;0.29200265;0.29187945;0.29143748;0.29154184;0.29125193;0.2905045;0.28951502;0.289435;0.2888937;0.28813013;0.28742418;0.2863037;0.28594074;0.28462017;0.28404918;0.2841405;0.28393275;0.28260165;0.28146446;0.28179625;0.28014913;0.27961427;0.2787602;0.27837026;0.27932325;0.27635518;0.27627403;0.27554893;0.27253434;0.2692699;0.26398635;0.25310072;0.241303;0.22659022;0.20409107;0.1817966;0.16301954;0.15298772;0.142902;0.14189997;0.14454374;0.14432825;0.14927761;0.15815663
alb;bhalme3079;aba3;0.32174984;0.322954;0.32392883;0.31794485;0.3185139;0.3312213;0.3328118;0.3269045;0.32170343;0.31717688;0.31278744;0.309288;0.30838844;0.3055548;0.303288;0.30100223;0.29724672;0.2972631;0.2968169;0.29575226;0.2957216;0.2946294;0.29474944;0.29382184;0.29253325;0.29248497;0.29156333;0.29060677;0.29030347;0.29060343;0.2902745;0.28959408;0.29002088;0.28831208;0.28909808;0.28896204;0.28793782;0.28877527;0.2878921;0.28752336;0.2869818;0.28636727;0.28743625;0.28718245;0.2869553;0.2861449;0.2863686;0.28672618;0.28653696;0.28672954;0.28628168;0.28650126;0.28676477;0.28593835;0.28704447;0.28681025;0.28725454;0.2878305;0.28764036;0.28792602;0.28873673;0.28823808;0.2884269;0.2895413;0.28913414;0.28977752;0.2909369;0.29128408;0.29224613;0.29164636;0.29247138;0.29286835;0.2935924;0.29386806;0.29489353;0.29492602;0.29453924;0.29560643;0.29536077;0.29508713;0.29604828;0.2957633;0.29560667;0.2952025;0.29552853;0.295503;0.295563;0.294862;0.29535508;0.29510432;0.29493412;0.29485163;0.29503584;0.29498294;0.2947067;0.29426134;0.29466674;0.29537666;0.29475483;0.29540625;0.29516742;0.29579687;0.29589432;0.29576465;0.29552498;0.29654884;0.296085;0.2969827;0.2965862;0.2969597;0.29723307;0.29793024;0.29694545;0.2978261;0.29841524;0.29869378;0.29951724;0.30023986;0.3007728;0.3013704;0.30192676;0.30228913;0.30265898;0.30333;0.30399552;0.3052873;0.30607682;0.30706018;0.3075493;0.30864948;0.3104935;0.31182396;0.31443378;0.31691954;0.31929275;0.32292765;0.32653928;0.3302274;0.33440173;0.3399838;0.34438846;0.3478356;0.35173282;0.3540775;0.35678658;0.35900012;0.36117998;0.3622519;0.3635498;0.36453456;0.36518797;0.36581042;0.36643827;0.36660182;0.3664454;0.36655185;0.36633736;0.3659764;0.3656522;0.36535367;0.36497235;0.36441275;0.36374298;0.36309543;0.36221948;0.36129448;0.3606966;0.3598387;0.35948083;0.35835364;0.35824943;0.35732123;0.35676423;0.35564756;0.3558217;0.354548;0.35463798;0.35422185;0.35384777;0.35389853;0.35295266;0.3527973;0.35209522;0.35261214;0.35211283;0.35167468;0.3515341;0.35105613;0.35086498;0.34959787;0.34942353;0.34886652;0.34804854;0.34823176;0.34754223;0.34671336;0.34511536;0.34443226;0.3456595;0.34311295;0.34349886;0.34154123;0.3415165;0.340179;0.34112313;0.3393754;0.33896568;0.33894235;0.33730254;0.3368886;0.33595097;0.33455056;0.33186644;0.32844564;0.32286286;0.31487036;0.30464733;0.28660756;0.26751173;0.24025548;0.22547315;0.209772;0.20433787;0.1996575;0.2061256;0.20941602;0.21868384;0.21666074
alb;bhalme3079;aba4;0.25557742;0.27398694;0.26911074;0.261077;0.27328148;0.27284497;0.27974033;0.27497938;0.26858652;0.26227352;0.26019144;0.2543977;0.25266215;0.25167257;0.2496797;0.24818428;0.24555515;0.24493131;0.2440536;0.24328206;0.24214904;0.24121407;0.24062164;0.23946916;0.23917831;0.2387924;0.23771757;0.23626953;0.2354231;0.23542766;0.23454927;0.23481593;0.23420614;0.23327866;0.23272604;0.23257516;0.23150821;0.23184125;0.23121618;0.22996835;0.22992666;0.22991583;0.22929485;0.22894394;0.22829713;0.22751795;0.22779682;0.22721487;0.22745076;0.22762519;0.22750317;0.22686735;0.22663538;0.2267826;0.22715293;0.22740845;0.2262767;0.22640097;0.2273938;0.22686252;0.22738792;0.22729625;0.22828768;0.2279383;0.22827765;0.22881429;0.22893775;0.22909236;0.22994494;0.23007913;0.23086917;0.23116969;0.23111206;0.23209438;0.23249845;0.23265408;0.23326573;0.2332902;0.23320916;0.2331654;0.23340179;0.2327395;0.23372586;0.23263778;0.23290518;0.2329291;0.23274268;0.23284231;0.23278841;0.23217776;0.23259866;0.23243296;0.23239967;0.23222652;0.23229888;0.23258202;0.23258802;0.23252322;0.2326591;0.23265657;0.23256278;0.2330394;0.23302689;0.2326582;0.2328241;0.23326306;0.23334268;0.23349127;0.23360327;0.23376527;0.23381318;0.23367408;0.23430248;0.23500343;0.23515895;0.23543453;0.23629002;0.23739241;0.23805395;0.23822221;0.23866959;0.23876412;0.23933503;0.23986803;0.2407507;0.24177688;0.2429801;0.2435954;0.24445687;0.24556012;0.24748471;0.24911527;0.2510405;0.25394514;0.25676727;0.25977707;0.26389074;0.26834285;0.27293098;0.27845076;0.28323743;0.28744644;0.29100844;0.29443857;0.29707927;0.29954857;0.3016666;0.3036574;0.30493805;0.3060737;0.30680728;0.30775818;0.30845258;0.30850124;0.3087056;0.3087693;0.3087508;0.308709;0.30846483;0.3075988;0.30732763;0.30674234;0.3060535;0.30546;0.30491212;0.30388597;0.3031675;0.30268735;0.30209732;0.30133185;0.30067337;0.3000485;0.29941145;0.29967254;0.29892173;0.29855883;0.29812792;0.29790437;0.29739586;0.29749545;0.29691413;0.2979792;0.29755586;0.29696894;0.2965776;0.29696852;0.29667735;0.2965318;0.2963365;0.29579484;0.29600224;0.29577437;0.29493308;0.29421216;0.2942421;0.292644;0.29191935;0.29158467;0.29071823;0.29075322;0.29026842;0.28851783;0.2892187;0.28892687;0.2879463;0.2869688;0.28727758;0.2866483;0.2853992;0.28561577;0.2842279;0.2838013;0.2808857;0.27933347;0.2726515;0.2619306;0.25219798;0.23584084;0.21481803;0.18909709;0.17143756;0.16128962;0.15239586;0.15182742;0.15476432;0.15088448;0.16329665;0.16839316
alb;bhalme3079;aba5;0.27007538;0.26407465;0.26983374;0.2670626;0.2697278;0.27542338;0.27775654;0.2737522;0.27018943;0.26156208;0.26153633;0.25792503;0.2530516;0.2536667;0.24944688;0.2488799;0.24709111;0.24559326;0.24425127;0.24474066;0.24270391;0.24310602;0.24222557;0.24224749;0.24164678;0.24112175;0.24036455;0.2394958;0.23977596;0.23974176;0.23914129;0.23964916;0.2390902;0.23926921;0.23912784;0.23861325;0.23750517;0.23846953;0.23750472;0.23814724;0.237715;0.23757139;0.23715897;0.23736748;0.23669802;0.237377;0.23659033;0.23707426;0.23715943;0.23621453;0.23733635;0.23698014;0.23673986;0.23708226;0.23698857;0.23669073;0.23798922;0.23713972;0.23709846;0.23785447;0.23895843;0.23857331;0.23917392;0.23908669;0.24053608;0.2393758;0.24053101;0.2411783;0.24125129;0.24271153;0.24276382;0.24306437;0.24347088;0.24374305;0.24404539;0.24451947;0.24470924;0.24495134;0.2450259;0.24491411;0.24489427;0.24503313;0.24472153;0.24488428;0.2445297;0.24409649;0.24387942;0.24431777;0.24372327;0.24400055;0.2443037;0.24431406;0.24391924;0.24399412;0.24369986;0.24444182;0.2439257;0.24445723;0.24426745;0.24458772;0.24460033;0.24498612;0.24427366;0.2446285;0.24431227;0.24488145;0.24473178;0.24494784;0.24519959;0.24577087;0.24602607;0.24587367;0.24612522;0.24701253;0.24714403;0.2479093;0.24857362;0.24904914;0.24970205;0.25007126;0.25107175;0.2511686;0.25129616;0.25193736;0.2529398;0.25337783;0.25502804;0.2554784;0.25669083;0.25773558;0.25907853;0.26117915;0.26328126;0.2656045;0.26894712;0.27227822;0.27606001;0.2808877;0.28483927;0.29088423;0.2952027;0.29907966;0.3026651;0.30612728;0.3094796;0.31085104;0.31352255;0.3145248;0.3158268;0.31662685;0.31744882;0.318732;0.3189782;0.31862175;0.31947282;0.31889868;0.3190055;0.31831154;0.31805843;0.31722414;0.31696478;0.3166409;0.31570452;0.3147447;0.31380054;0.31350106;0.31264868;0.3121882;0.3109476;0.3107793;0.31037956;0.30938753;0.30892587;0.308042;0.30747575;0.30753687;0.30725142;0.3064693;0.30680418;0.30651718;0.3065188;0.30628654;0.30665076;0.30601266;0.30587465;0.30571023;0.30530047;0.30558696;0.30513573;0.3051761;0.30455238;0.3044975;0.30410022;0.3029391;0.30299526;0.30278888;0.3011844;0.30035838;0.2995881;0.29983363;0.298877;0.297545;0.29804268;0.2968707;0.29630202;0.29660085;0.29589194;0.29502058;0.29546878;0.29420406;0.2934394;0.2920598;0.29182646;0.28707272;0.28281865;0.27174142;0.26313096;0.24479544;0.2258544;0.20053124;0.18119618;0.1697785;0.16413741;0.15852791;0.16014038;0.16951561;0.17336462;0.17597863
alb;bhalme3079;ada1;0.32332733;0.32583067;0.32892972;0.31666607;0.3199285;0.32432032;0.32818693;0.32422078;0.31395745;0.3107669;0.30513844;0.3013518;0.2970735;0.2962906;0.29363915;0.2897347;0.28592482;0.28395888;0.28131288;0.28058416;0.27745563;0.27599734;0.2733986;0.2740824;0.2720553;0.26979584;0.26825377;0.26667237;0.2654896;0.2643849;0.26424047;0.2632911;0.26172024;0.26115042;0.260788;0.2587741;0.25872636;0.257071;0.256673;0.256941;0.25637862;0.25516853;0.25518337;0.25528115;0.25465477;0.25428593;0.2543511;0.25297174;0.25358665;0.25299624;0.2528056;0.25280258;0.25283858;0.2531518;0.2535206;0.25352642;0.25334948;0.25340092;0.25298062;0.25480682;0.25581095;0.25510675;0.25535434;0.25687683;0.25668898;0.2580817;0.25810665;0.2594853;0.2600182;0.26068175;0.26094696;0.26175815;0.26296088;0.26376286;0.263489;0.26390597;0.26390594;0.2639975;0.26431468;0.26472202;0.26424915;0.26391575;0.26414084;0.26345783;0.2629939;0.2618831;0.26210013;0.26204967;0.26173404;0.26126227;0.26121512;0.26071268;0.26087183;0.26003766;0.26042888;0.2600059;0.25984415;0.25948447;0.25965312;0.2597769;0.259365;0.25954714;0.25958338;0.25940946;0.25977683;0.25956693;0.25970775;0.2598307;0.26028815;0.26026797;0.2601752;0.26070994;0.26096684;0.26163632;0.26186085;0.26266485;0.2636328;0.26427317;0.2651829;0.26595742;0.266444;0.2670684;0.2677187;0.2687642;0.26922908;0.27060783;0.27161917;0.27269593;0.27451405;0.27538192;0.27723178;0.2796565;0.28310373;0.2857691;0.289765;0.29446158;0.29925185;0.30484864;0.31027365;0.31759906;0.32321832;0.32705382;0.33178824;0.3357979;0.33880857;0.34142396;0.34361613;0.3455773;0.34681463;0.34770092;0.34857717;0.34950277;0.35019794;0.3503297;0.3506462;0.35068887;0.35001597;0.34942988;0.34911868;0.34833583;0.34728503;0.34674966;0.34572172;0.3447177;0.34419355;0.34273624;0.34228536;0.34136292;0.34006256;0.33856887;0.33753815;0.3364417;0.33610284;0.33581495;0.3338199;0.3339724;0.33408213;0.33333588;0.3327762;0.3326866;0.3313569;0.33191293;0.33103827;0.3301526;0.3298652;0.32974765;0.32892844;0.3284751;0.3278287;0.3275987;0.32716963;0.32684588;0.32581088;0.32469675;0.32321772;0.32208622;0.3210945;0.32085273;0.31917948;0.31856027;0.31677762;0.31725082;0.31635967;0.3151;0.31279224;0.31388408;0.31267536;0.31180856;0.3109428;0.30904514;0.30977663;0.3084513;0.305587;0.30104277;0.29627812;0.28725585;0.27613473;0.26006156;0.24051361;0.21486595;0.19822082;0.18324365;0.17981534;0.17155086;0.1797022;0.18196896;0.18971598;0.19629465
alb;bhalme3079;ada2;0.2624536;0.2568213;0.2591287;0.2590339;0.2593587;0.26057664;0.26620096;0.26576883;0.26213044;0.25641748;0.251137;0.24567568;0.24739525;0.24374087;0.2419069;0.23980692;0.23732874;0.23721501;0.23545775;0.23509574;0.23386;0.23373479;0.2340583;0.2328933;0.2328689;0.23158613;0.23091878;0.23122014;0.23012263;0.22869393;0.22931588;0.22901149;0.22843842;0.22889908;0.22841407;0.22726363;0.22775528;0.22745089;0.22652394;0.22640659;0.22615495;0.22610125;0.22618978;0.22586656;0.22473282;0.22542845;0.2250131;0.22448044;0.2245427;0.22447288;0.22394912;0.2243501;0.22473587;0.22457893;0.22399198;0.22438718;0.22408104;0.22411875;0.22436652;0.22458942;0.2256814;0.22604887;0.22591397;0.22621593;0.2267452;0.22722667;0.22804612;0.2276502;0.2282447;0.22909068;0.22930121;0.22978999;0.23114514;0.23107855;0.23165251;0.23167978;0.23179206;0.2317893;0.23266234;0.23200512;0.23161437;0.23229818;0.23237886;0.23163056;0.2317288;0.23128377;0.23133275;0.23110159;0.23119101;0.23161066;0.23090105;0.23116085;0.2308624;0.23069225;0.23126632;0.2312368;0.23098662;0.23123926;0.23139834;0.2312881;0.23149753;0.23195268;0.23146501;0.23187013;0.23239712;0.23238921;0.23209274;0.2322775;0.23245685;0.23297136;0.23256919;0.23330662;0.23347749;0.23392102;0.23435667;0.23509401;0.23585492;0.23658082;0.23734108;0.2378128;0.23838852;0.23879372;0.2390798;0.23987205;0.24057378;0.24182548;0.24283138;0.2436944;0.24453036;0.24574707;0.24744123;0.24905309;0.25173488;0.2545063;0.2574826;0.26106602;0.2650082;0.26993495;0.2748957;0.2807134;0.28527543;0.28934512;0.29373887;0.29704505;0.2999337;0.30295315;0.30527884;0.30706793;0.3083143;0.30889466;0.310344;0.31161043;0.31166238;0.3119331;0.31227994;0.31211343;0.31263694;0.31196237;0.31175825;0.3114663;0.31057853;0.31038782;0.3096245;0.3089013;0.30802786;0.30716062;0.30643377;0.30503115;0.3046793;0.30344278;0.30300012;0.30220062;0.30192214;0.30103055;0.30055052;0.30014175;0.29934552;0.2993744;0.29913548;0.29830635;0.29866445;0.29886883;0.29822594;0.29802036;0.2975204;0.2973422;0.2974641;0.29615322;0.29682037;0.29637733;0.29573745;0.29500932;0.29441297;0.2937673;0.29296488;0.29166344;0.2903998;0.29120076;0.2893536;0.28905734;0.2885315;0.28831926;0.28740853;0.28635874;0.28636217;0.28563085;0.28515908;0.28418583;0.28348464;0.2826632;0.2829144;0.28204867;0.27997616;0.27620605;0.26938373;0.26117715;0.25004542;0.23273036;0.21277906;0.19031408;0.17178899;0.1564678;0.15128203;0.14790688;0.14921415;0.15100245;0.15825076;0.16680253
alb;bhalme3079;ada3;0.31948918;0.30881003;0.31347382;0.30804023;0.31443468;0.31319118;0.3148501;0.31298587;0.30542922;0.29713628;0.29225674;0.28739348;0.28489482;0.28276917;0.27747917;0.27374384;0.2713667;0.27058414;0.26753747;0.2670099;0.2648412;0.2623445;0.2618509;0.26106137;0.25891697;0.25836787;0.25711036;0.2567932;0.25575703;0.2556404;0.2543863;0.25344962;0.25326824;0.25219187;0.25201288;0.25146732;0.25018966;0.24973227;0.24917848;0.2488973;0.24900362;0.24832757;0.24850856;0.24760023;0.24707676;0.24695514;0.24652618;0.24625415;0.24596515;0.24536508;0.24608828;0.24565741;0.24502864;0.24551351;0.2457588;0.24552283;0.24638495;0.24601655;0.24593678;0.24631965;0.24740988;0.24704541;0.24755722;0.24751855;0.24771363;0.24870515;0.2490508;0.25016963;0.24973242;0.25037485;0.25034437;0.25097585;0.25162765;0.2518318;0.25225896;0.2527077;0.25233713;0.25351053;0.2527426;0.25351435;0.25315273;0.25277433;0.25251248;0.2517819;0.25179574;0.25176862;0.25142768;0.25126958;0.2511553;0.25059426;0.2506167;0.2504201;0.2507355;0.24996288;0.2501672;0.2500716;0.24955654;0.25009602;0.25057805;0.25017664;0.2507878;0.25074586;0.25063726;0.25021523;0.25063932;0.2506564;0.25061336;0.25117075;0.25075427;0.2513132;0.25126985;0.2517813;0.25197095;0.25217143;0.25264484;0.2532807;0.2541424;0.2547667;0.2554978;0.25609103;0.25719354;0.25727493;0.25769186;0.25839302;0.25933078;0.26037344;0.26127294;0.26202217;0.2632123;0.26479217;0.26625216;0.26833984;0.27075663;0.27381003;0.27679113;0.28079206;0.28513744;0.28984728;0.2951505;0.30132452;0.3064003;0.31046748;0.31482223;0.31827438;0.32161427;0.3243802;0.3263201;0.3279461;0.329187;0.3301987;0.330747;0.33181134;0.33274144;0.33273578;0.33298385;0.33329526;0.3326581;0.33239213;0.33178902;0.33115888;0.33097428;0.33059183;0.32927284;0.328018;0.3280494;0.32722938;0.32614815;0.32469425;0.32443935;0.32346353;0.32270294;0.32200834;0.321116;0.32088193;0.3202217;0.31973833;0.3194419;0.31857076;0.31819817;0.3181851;0.31723288;0.317617;0.31779963;0.31693205;0.31710064;0.31678006;0.3163288;0.3159633;0.31518847;0.31462073;0.31439406;0.31394777;0.31374422;0.31300023;0.31175914;0.31116048;0.31004453;0.30908468;0.30907667;0.30815807;0.30617675;0.30654624;0.30642593;0.3044491;0.30509862;0.3049022;0.30390346;0.30363798;0.3017532;0.30206206;0.30154935;0.2999478;0.297646;0.29464412;0.29006052;0.27833742;0.26748818;0.25079;0.2304741;0.20754887;0.18542454;0.17686523;0.16801347;0.16594058;0.17037198;0.17334965;0.17278464;0.18203422
alb;bhalme3079;ada4;0.26180884;0.25218558;0.26248333;0.25193003;0.25543746;0.26524287;0.269488;0.2673206;0.26516503;0.25662547;0.25295094;0.25119;0.25046608;0.2480754;0.2449405;0.24218032;0.24135524;0.24053709;0.2388328;0.2385804;0.23757176;0.23718119;0.23685303;0.23635085;0.23584121;0.2350828;0.23420309;0.23411953;0.23443383;0.2338589;0.23283656;0.23393402;0.23308052;0.23300582;0.23343614;0.23298793;0.23254853;0.23259506;0.23170172;0.23185986;0.23200509;0.23177263;0.23215155;0.23178981;0.23125607;0.23119754;0.23127711;0.23107591;0.23121691;0.23058312;0.23075527;0.23085357;0.23160844;0.2312209;0.23151967;0.23198527;0.2320126;0.23159792;0.23229656;0.23258607;0.23228098;0.23260479;0.23333322;0.23409274;0.23426807;0.23452137;0.23567747;0.23555988;0.23625657;0.23691615;0.23708327;0.23768832;0.23829718;0.23843965;0.23885114;0.23931794;0.23981827;0.23900792;0.23924705;0.2398111;0.24006246;0.23987141;0.240631;0.23996674;0.23981465;0.23939201;0.23938537;0.23934102;0.23920497;0.23914339;0.23875833;0.23913725;0.238818;0.23907435;0.23850453;0.23861171;0.23846988;0.23908797;0.23933548;0.23941529;0.23962341;0.23968747;0.23955157;0.23941998;0.23952654;0.23972037;0.24015275;0.24015531;0.24023564;0.24027784;0.24053785;0.24040058;0.24073984;0.24128324;0.24188857;0.24214739;0.24255508;0.24362698;0.24386074;0.24438591;0.24478793;0.24464056;0.2454067;0.24588649;0.2468914;0.2473774;0.24808136;0.24904421;0.24962372;0.25084478;0.2519623;0.25380313;0.25536013;0.25783956;0.25996616;0.26280707;0.26638788;0.26968434;0.27402306;0.27901733;0.28306597;0.2868431;0.28988194;0.2930488;0.29494074;0.2974163;0.29921067;0.30045933;0.30166557;0.30297336;0.30308023;0.3040793;0.30430236;0.3048752;0.30548334;0.30479023;0.30453002;0.30485228;0.30466253;0.30374306;0.30334038;0.3032835;0.30304036;0.3023574;0.30210033;0.3012257;0.3003995;0.2998652;0.29932535;0.29822606;0.29774386;0.29685253;0.29634547;0.29559729;0.29547244;0.29495022;0.29481322;0.2940409;0.29398745;0.29330474;0.29387778;0.29304692;0.29326764;0.29292005;0.29256907;0.29184404;0.29118887;0.29146385;0.29090446;0.29066417;0.2901565;0.28972057;0.28865057;0.2884853;0.2876371;0.28656548;0.28593376;0.28557867;0.2841644;0.2842739;0.28353357;0.2830987;0.28221598;0.28191125;0.28124833;0.28021374;0.28016213;0.27972868;0.2780612;0.27812883;0.27625293;0.27540103;0.27324033;0.27016658;0.26290867;0.25602412;0.2438516;0.22577436;0.20647833;0.17983544;0.163887;0.1497157;0.14077422;0.13967277;0.14086284;0.15162829;0.15211454;0.16066062
